Plxdc2,Plxdc2,1.34E-22,3.22E-21,2.91E+00,2.91E+00,1.21E+03,4.17E+02
H2bc3,H2bc3,1.35E-22,3.22E-21,3.40E-01,-2.94E+00,5.26E+03,1.54E+04
Gm45890,Gm45890,1.40E-22,3.34E-21,1.51E-01,-6.64E+00,2.69E+01,1.79E+02
Gpsm2,Gpsm2,1.41E-22,3.36E-21,3.52E-01,-2.84E+00,6.47E+02,1.84E+03
Wipi2,Wipi2,1.46E-22,3.47E-21,5.29E-01,-1.89E+00,1.36E+03,2.57E+03
Plin2,Plin2,1.51E-22,3.58E-21,2.26E+00,2.26E+00,2.28E+03,1.01E+03
Retreg2,Retreg2,1.86E-22,4.40E-21,6.30E-01,-1.59E+00,1.51E+03,2.40E+03
Ect2,Ect2,1.88E-22,4.43E-21,4.35E-01,-2.30E+00,6.54E+02,1.50E+03
Fhl2,Fhl2,1.99E-22,4.69E-21,3.83E+00,3.83E+00,4.05E+02,1.06E+02
Kntc1,Kntc1,2.15E-22,5.06E-21,4.16E-01,-2.40E+00,7.78E+02,1.87E+03
Map3k1,Map3k1,2.17E-22,5.10E-21,4.29E-01,-2.33E+00,1.94E+03,4.52E+03
Dlgap5,Dlgap5,2.30E-22,5.41E-21,4.44E-01,-2.25E+00,1.00E+03,2.26E+03
Sbk1,Sbk1,2.33E-22,5.47E-21,3.36E-01,-2.97E+00,3.28E+02,9.76E+02
Steap4,Steap4,2.39E-22,5.60E-21,4.26E+00,4.26E+00,1.31E+03,3.08E+02
Sh2d4a,Sh2d4a,2.40E-22,5.61E-21,9.88E-02,-1.01E+01,2.31E+01,2.34E+02
Aldh1a1,Aldh1a1,2.46E-22,5.73E-21,3.20E-01,-3.12E+00,4.51E+02,1.41E+03
Ncapg2,Ncapg2,2.53E-22,5.88E-21,4.10E-01,-2.44E+00,1.49E+03,3.65E+03
Car1,Car1,2.86E-22,6.64E-21,2.50E-01,-3.99E+00,9.25E+02,3.69E+03
Nsd2,Nsd2,2.88E-22,6.67E-21,5.45E-01,-1.83E+00,2.46E+03,4.51E+03
Gapvd1,Gapvd1,2.91E-22,6.73E-21,6.23E-01,-1.61E+00,2.97E+03,4.77E+03
Epb41l3,Epb41l3,2.92E-22,6.75E-21,3.09E-01,-3.24E+00,2.23E+02,7.21E+02
Ccl12,Ccl12,3.35E-22,7.73E-21,5.29E+01,5.29E+01,1.02E+02,1.93E+00
Abca3,Abca3,3.77E-22,8.67E-21,5.64E-01,-1.77E+00,1.50E+03,2.66E+03
Cdca3,Cdca3,4.20E-22,9.66E-21,4.10E-01,-2.44E+00,1.29E+03,3.14E+03
Kif15,Kif15,4.55E-22,1.04E-20,5.42E-01,-1.84E+00,1.33E+03,2.46E+03
Jcad,Jcad,4.68E-22,1.07E-20,2.07E+00,2.07E+00,1.11E+03,5.37E+02
Amotl2,Amotl2,4.85E-22,1.11E-20,3.24E+00,3.24E+00,1.54E+03,4.75E+02
E2f8,E2f8,4.85E-22,1.11E-20,4.66E-01,-2.15E+00,2.20E+03,4.73E+03
Fam214b,Fam214b,4.98E-22,1.13E-20,4.95E-01,-2.02E+00,1.51E+03,3.05E+03
Timp4,Timp4,5.50E-22,1.25E-20,2.96E+01,2.96E+01,5.18E+02,1.75E+01
Glcci1,Glcci1,6.15E-22,1.40E-20,4.24E-01,-2.36E+00,4.73E+02,1.11E+03
